"scenename","scenecontent","ep_number"
"Holosuite - Vic's lounge","BASHIR: Cheers.",575
"Holosuite - Vic's lounge","VIC: Ladies and gentlemen. Tonight is a very special night for some friends of mine. They've been together a long time. But like the man said, nothing lasts forever. So, gang, this one's from the heart.",575
"Holosuite - Vic's lounge","(Vic sings The Way You Look Tonight, as the camera pans around and we play spot the face.) ",575
"Bajoran fire caves","WINN: Dorra tolka bre tri pah wran. Kosst Amojan, come to me! I await you.",575
"Bajoran fire caves","(A wraith throws Winn against the rocks, then another goes into Dukat. His body is reanimated and turned back to it's true Cardassian appearance.)",575
"Bajoran fire caves","WINN: No! ",575
"Holosuite - Vic's lounge","(Sisko stops mid-dance.)",575
"Holosuite - Vic's lounge","KASIDY: Ben, what's wrong?",575
"Holosuite - Vic's lounge","SISKO: I understand now.",575
"Holosuite - Vic's lounge","KASIDY: Understand what?",575
"Holosuite - Vic's lounge","SISKO: What I have to do. What I was meant to do. Kasidy, I have to go.",575
"Holosuite - Vic's lounge","KASIDY: Go where?",575
"Holosuite - Vic's lounge","SISKO: To Bajor. To the fire caves.",575
"Holosuite - Vic's lounge","KASIDY: I'll go with you.",575
"Holosuite - Vic's lounge","SISKO: No, I have to do this alone. ",575
"Bajoran fire caves","DUKAT: Did you really think the Pah wraiths would choose you to be their Emissary? Soon the Pah wraiths will burn across Bajor, the Celestial Temple, the Alpha Quadrant. Can you picture it? A entire universe set in flames, to burn for all eternity. The Prophets have sent me a gift. Their beloved Emissary, sent forth like an avenging angel to slay the demon.",575
"Bajoran fire caves","SISKO: I should have known the demon would be you.",575
"Bajoran fire caves","DUKAT: Go on. Kill me if you can.",575
"Bajoran fire caves","(Sisko's rifle is thrown out of his hands.)",575
"Bajoran fire caves","DUKAT: You'll have to do better than that, Captain.",575
"Bajoran fire caves","(Dukat zaps Sisko with an energy bolt.)",575
"Bajoran fire caves","DUKAT: This is too easy. That's it. Come closer. That's it.",575
"Bajoran fire caves","(Sisko punches Dukat. And again. No effect.)",575
"Bajoran fire caves","DUKAT: Now bow to me. I said bow.",575
"Bajoran fire caves","(Sisko is pushed to his knees.)",575
"Bajoran fire caves","SISKO: You are pathetic.",575
"Bajoran fire caves","DUKAT: Then why are you the one on your knees?",575
"Bajoran fire caves","SISKO: First the Dominion, now the Pah wraith. You have a talent for picking the losing side.",575
"Bajoran fire caves","DUKAT: Benjamin, please. We've known each other too long. And since this is the last time we will ever be together, let's try to speak honestly. We've both had victories and our defeats. Now it's time to resolve our differences and face the ultimate truth. I've won, Benjamin. You've lost.",575
"Bajoran fire caves","SISKO: The Pah wraith will never conquer anything. Not Bajor. Not the Celestial Temple. And certainly not the Alpha Quadrant.",575
"Bajoran fire caves","DUKAT: And who's going to stop us?",575
"Bajoran fire caves","SISKO: I am.",575
"Bajoran fire caves","DUKAT: You can't even stand up.",575
"Bajoran fire caves","WINN: Then I'll stop you.",575
"Bajoran fire caves","(Winn raises the Kosst Amojan above her head, and it vanishes to reappear in Dukat's grasp.)",575
"Bajoran fire caves","DUKAT: Are you still here?",575
"Bajoran fire caves","WINN: Emissary, the book!",575
"Bajoran fire caves","(Wraiths surround Winn and she bursts into flames.)",575
"Bajoran fire caves","DUKAT: Farewell, Adami.",575
"Bajoran fire caves","(Sisko rugby-tackles Dukat and they both go over into the flames with the book. Sisko pushes Dukat below him, and the Kosst Amojan then Dukat burst into flames.) ",575
"Limbo","SISKO: Sarah? Are you here? What happened?",575
"Limbo","SARAH: The Emissary has completed his task.",575
"Limbo","SISKO: But the Pah wraiths.",575
"Limbo","SARAH: You've returned them to their prison within the fire caves.",575
"Limbo","SISKO: The book was the key, wasn't it?",575
"Limbo","SARAH: To a door that can never be opened again.",575
"Limbo","SISKO: And Dukat? Is he dead?",575
"Limbo","SARAH: He's where he belongs, with the Pah wraiths. Your time of trial has ended. You need to rest now.",575
"Limbo","SISKO: I intend to. As soon as I return to Deep Space Nine.",575
"Limbo","SARAH: That won't be necessary. You're with us now. ",575
"Wardroom","EZRI: We found the Captain's runabout orbiting Bajor.",575
"Wardroom","WORF: But when we scanned the fire caves, there was no sign of him.",575
"Wardroom","BASHIR: Tarkalian tea. Soothing.",575
"Wardroom","EZRI: Better keep it coming.",575
"Wardroom","JAKE: You're not calling off the search yet, are you?",575
"Wardroom","ODO: Not until we find your father.",575
"Wardroom","JAKE: What about the Kendra Province, where he bought that land. Maybe he went there for some reason.",575
"Wardroom","WORF: Colonel Kira and Chief O'Brien have completed another scan of the planet. As far as they can tell, he is not there.",575
"Wardroom","KASIDY: Something's happened to Ben. Something bad. I can feel it. The Prophets warned us. ",575
"Limbo","KASIDY: Hello? Is anyone here? Ben? Is that you?",575
"Limbo","SISKO: Kasidy.",575
"Limbo","KASIDY: Oh, Ben! I've been so worried about you. Where are we?",575
"Limbo","SISKO: The Celestial Temple.",575
"Limbo","KASIDY: This is scaring me. Let's go home.",575
"Limbo","SISKO: I can't. Not now.",575
"Limbo","KASIDY: Why not? Oh, God. This is it, isn't it? The sorrow that the Prophets warned us about.",575
"Limbo","SISKO: It's difficult to explain. It's not linear.",575
"Limbo","KASIDY: What isn't?",575
"Limbo","SISKO: My life, my destiny. The Prophets saved me, Kasidy. I'm their Emissary and they still have a great deal for me to do. But first, there is much to learn. Things only the Prophets can teach me.",575
"Limbo","KASIDY: When will you be back?",575
"Limbo","SISKO: It's hard to say. Maybe a year, maybe yesterday. But I will be back.",575
"Limbo","KASIDY: And I will be waiting. ",575
"Wardroom","JAKE: Kas, can you hear me? You seemed pretty far away for a second.",575
"Wardroom","KASIDY: I was talking to your father. ",575
"O'Brien's quarters","(The O'Brien's leaving a pile of packing crates. Miles spots the missing Colonel Travis on the floor as Minstrel Boy plays, and we are treated to a montage of memories. The Alamo model, the secret agent holoprogramme, putting his dislocated shoulder back, the tribbles, meals, racquetball, getting drunk with Julian.) ",575
"Promenade","(Martok goes into the airlock and Worf takes a last look around. He remembers his arrival on the station, the secret agent holoprogramme, making love to Ezri, fighting Gowron, hanging upside down with Ezri. Ezri waves goodbye from the upper level.) ",575
"Odo's quarters","(Odo gives Kira his old bucket, and remembers the plant he put in it, dancing at Vic's, the first kiss on the Promenade and when he morphed over her.) ",575
"Quark's","(Quark polishes glasses and remembers him and Odo stranded on the cold planet, Miles and Julian as Battle of Britain pilots, Rom pouring liquid in his ear, not catching a baseball, seeing Fontaine's Eight walk along the Promenade.) ",575
"Sisko's quarters","(Jake takes a model chair from the house that Sisko built, and remembers when his dad told him they were going to DS9, the hugs, the laughter, the solar- wind powered spaceship.) ",575
"Corridor","KIRA: You sure you want to leave without saying goodbye?",575
"Corridor","ODO: I'm sure. I've never been good at goodbyes.",575
"Corridor","KIRA: There are going to be a lot of people that are disappointed.",575
"Corridor","ODO: If they don't know how I feel about them now, a few parting words won't make the difference.",575
"Corridor","QUARK: Ah ha! I knew it! When I saw the two of you slip out, I said to myself, that no good, misanthropic, cantankerous, changeling is trying to sneak off the station without anyone noticing.",575
"Corridor","ODO: That was the idea.",575
"Corridor","QUARK: Well, it's not going to happen.",575
"Corridor","ODO: Apparently not.",575
"Corridor","QUARK: So, now that I'm here, is there something you want to say to me?",575
"Corridor","ODO: Such as?",575
"Corridor","QUARK: Such as, 'Goodbye, you certainly were a worthy adversary.' Or maybe something with the words mutual respect in it.",575
"Corridor","ODO: No.",575
"Corridor","QUARK: No? What do you mean no?",575
"Corridor","ODO: I mean no. I have nothing I want to say to you.",575
"Corridor","QUARK: You're telling me that after all these years, after all we've been through, you're not even going to say goodbye to me?",575
"Corridor","ODO: That's right. Nerys, I'll be on the runabout. Huh.",575
"Corridor","(Odo goes through the airlock.)",575
"Corridor","KIRA: Don't take it hard, Quark.",575
"Corridor","QUARK: Hard? What are you talking about? That man loves me. Couldn't you see? It was written all over his back.",575
"Corridor","(Quark raises a glass to Odo and leaves.) ",575
"Airlock","(Julian helps O'Brien carry some bags. They say goodbye with a macho bear hug.) ",575
"Founder planet atoll","(With a very sick coloured Link around it.)",575
"Founder planet atoll","KIRA: The Link. It's so different.",575
"Founder planet atoll","ODO: They're dying.",575
"Founder planet atoll","KIRA: You should go to them.",575
"Founder planet atoll","ODO: Nerys, please tell everyone I'll miss them.",575
"Founder planet atoll","KIRA: Even Quark?",575
"Founder planet atoll","ODO: Even Quark. But most of all",575
"Founder planet atoll","KIRA: I know.",575
"Founder planet atoll","(They kiss. Odo morphs into a tuxedo.)",575
"Founder planet atoll","KIRA: Odo.",575
"Founder planet atoll","ODO: You always said I looked good in a tuxedo.",575
"Founder planet atoll","KIRA: You do.",575
"Founder planet atoll","(She straightens his tie.)",575
"Founder planet atoll","ODO: Then this is the way I want you to remember me.",575
"Founder planet atoll","KIRA: I'll never forget you.",575
"Founder planet atoll","ODO: Goodbye, Nerys.",575
"Founder planet atoll","(Odo walks backwards into the Link and waves farewell whilst morphing into it. His pool of orange spreads, turning the rest of the Link back from green to health.) ",575
"Captain's office","NOG: The duty roster, Colonel.",575
"Captain's office","KIRA: Nice work. Congratulations on your promotion, Lieutenant.",575
"Captain's office","NOG: Thank you, sir. I guess putting me in for promotion was one of Captain Sisko's last official acts.",575
"Captain's office","KIRA: I'm sure he's very proud of you, Nog.",575
"Captain's office","NOG: I'd like to think so, sir.",575
"Captain's office","KIRA: Now about the cargo inventories.",575
"Captain's office","NOG: I'll get right on it.",575
"Captain's office","(Nog leaves. Kira picks up the baseball and goes to stand at the top of the stairs, looking at the new faces in Ops.) ",575
"Promenade","(Coming out of the Infirmary.)",575
"Promenade","BASHIR: You know, the thing of it is, the apoptosis is really just part of the normal cardiac renewal process. What do you think?",575
"Promenade","EZRI: I think that after dinner tonight, we should go to Quark's, spend some time in a holosuite.",575
"Promenade","BASHIR: Oh. I'd like a trip to Vegas.",575
"Promenade","EZRI: Actually, I was thinking about the Alamo.",575
"Promenade","BASHIR: We can't go there.",575
"Promenade","EZRI: Why not?",575
"Promenade","BASHIR: Because that's what Miles and I did. But I do have a new programme. The Battle of Thermopylae. Do you know it? Well, it's about a force of Spartans led by King Leonidas, who defend a mountain pass against a vast army of Persians.",575
"Promenade","EZRI: What happens then?",575
"Promenade","BASHIR: For two days, the Spartans lead a heroic struggle.",575
"Promenade","EZRI: Until they're wiped out.",575
"Promenade","BASHIR: Yes. How'd you know?",575
"Promenade","EZRI: Lucky guess. I take it we'll be the Spartans?",575
"Promenade","BASHIR: Fighting to the last man.",575
"Promenade","EZRI: Just like the Alamo.",575
"Promenade","BASHIR: Exactly.",575
"Promenade","EZRI: Have you talked to a counsellor about these annihilation fantasies?",575
"Promenade","BASHIR: Do you think I should?",575
"Promenade","EZRI: I'll set up a session for you tomorrow.",575
"Promenade","BASHIR: What about tonight?",575
"Promenade","EZRI: Tonight we defend the pass. ",575
"Quark's","(Morn is examining a small bottle.)",575
"Quark's","QUARK: Don't worry, it's guaranteed to grow hair within a week. Though if you ask me, that dome of yours is hairy enough. Besides, hasn't there been enough change around here already?",575
"Quark's","KIRA: Quark! You mind explaining this?",575
"Quark's","QUARK: Oh. That's this week's betting pool.",575
"Quark's","KIRA: You're taking bets on who's going to be the new Kai?",575
"Quark's","QUARK: It's a wide open field. Just between you and me, the smart money is on Vedek Ungtae.",575
"Quark's","KIRA: Well just between you and me, all bets are off.",575
"Quark's","QUARK: What are you talking about?",575
"Quark's","KIRA: As of this moment, betting pools of any kind are illegal on this station. I catch someone placing a bet, I put you in a holding cell for fifteen days. Is that clear?",575
"Quark's","QUARK: Fifteen days! Can I bring my own pillow?",575
"Quark's","KIRA: Quark.",575
"Quark's","QUARK: It's clear. It's clear.",575
"Quark's","KIRA: It better be.",575
"Quark's","(Kira leaves. Quark goes back to Morn.)",575
"Quark's","QUARK: It's like I said. The more things change, the more they stay the same. ",575
"Promenade - upper level","(Kira sees Jake staring out of a window and goes up to join him. The wormhole goes WHOOSH. Then we pull back and back, until DS9 is just a dot in space as we leave them behind.) ",575
"Promenade - upper level"," [Promenade - upper level] ",575
